Epoch Date Close Approach,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Jupiter Tisserand Invariant,Epoch Osculation,Semi Major Axis,Asc Node Longitude,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Hazardous,Day of Year,Miss Distance to Semi Major Axis Ratio,Time Until Approach (days),Eccentricity,Orbital Period (years),Average Orbital Velocity (m/s),Heliocentric Distance (m),Escape Velocity (m/s),Specific Orbital Energy (J/kg),Specific Angular Momentum,Velocity at Perihelion (m/s),Velocity at Aphelion (m/s),Synodic Period,next_approach_date,time_until_approach_days,assumed_mass_kg,velocity_m_s,energy_loss_gj,Custom Anomaly
985248000.0,41974.3065,26081.20172,0.423954216,164.9181976,63422648.0,39409008.0,5.1025,2458000.5,1.223551141,173.8952461,192.4201212,1.38919612,2457976.422,205.3834595,29.172490629013847,1.0,74,0.3464948883571022,-8954,0.13538051124256192,0.21538048934809048,169208.92322493723,158262761835.2,40958.67331761675,13477023389.501726,4884052697389826.0,30860.403551377553,23500.937418979403,4.543376557921991e-05,984614400.0,-8961,130899693899.57469,1000,55.37057051952009,False
1202460000.0,46968.24528,59300.35175,0.477393414,185.7060394,71417040.0,44376492.0,5.1025,2458000.5,1.097798162,23.7634027,262.2292654,1.387590461,2457976.422,189.0511122,34.32598035151905,1.0,81,0.4348644682828318,-6440,0.26397593750024895,0.1830445989549584,178637.68225582302,120877677104.79997,46866.46513160486,14857477983.900227,4503630061315543.0,37257.74823924629,21695.507331315475,3.8612621898268684e-05,985219200.0,-8954,130899693899.57469,20000,22148.22820780804,True
986713000.0,46968.24528,20865.94119,0.297475058,115.717804,44501636.0,27652036.0,6.372,2458000.5,1.223551141,173.8952461,82.58617563,1.590004662,2458067.38,189.0511122,29.172490629013847,1.0,189,0.24312433541345538,-8937,0.2994999626255915,0.21538048934809048,169208.92322493723,128221803952.00005,45504.49613886929,13280500265.045166,4703155417491523.0,36679.8412791958,19772.397788338367,4.543376557921991e-05,994550400.0,-8846,130899693899.57469,1000,55.37057051952009,False
986713000.0,88970.18366,55282.61217,0.467510995,181.8617859,69938648.0,43457864.0,5.1025,2458000.5,0.696590457,115.6657687,192.4201212,1.036848737,2457899.272,171.6091617,67.9110456933038,0.0,98,0.6711418313328975,-8937,0.4884624481727574,0.0925208151786584,224256.77106893482,53307293679.20002,70573.5451177632,22655237049.88784,3245506714597398.0,60882.97661720844,20923.556952984924,1.9516944365521595e-05,986688000.0,-8937,130899693899.57469,20000,22148.22820780804,True
1202460000.0,29387.00421,18259.94159,0.152630215,59.37314987,22833154.0,14187864.0,5.1025,2458000.5,1.755630306,215.3731807,314.6985624,2.461112796,2457940.51,25.41768599,16.972940738920926,0.0,98,0.08693755996258133,-6440,0.40184000446390117,0.37018837241159464,141259.5408973263,157102113273.59998,41109.69339283987,9132125501.83505,5407051319443568.0,34417.43211962374,14685.792228415652,7.80899504091988e-05,986688000.0,-8937,130899693899.57469,3000,498.3351346756808,False
1202460000.0,89984.76499,55913.03356,0.474317325,184.5094299,39879014.0,44090548.0,6.75,2458000.5,1.223551141,197.736764,204.3703578,1.13277622,2458019.651,189.0511122,29.172490629013847,0.0,99,0.38765631374618614,-6440,-0.07418972363166636,0.21538048934809048,169208.92322493723,196623178875.2,36746.66199377973,13640671265.628803,4915849841369916.0,25001.37506417841,29008.34097019322,4.543376557921991e-05,1207612800.0,-6380,130899693899.57469,20000,22148.22820780804,True
986713000.0,137878.6209,85672.41308,0.414025278,161.0558319,39879014.0,38486056.0,5.1025,2458000.5,1.223551141,195.5829112,336.3292529,1.649584903,2457964.325,30.55443848,29.172490629013847,0.0,189,0.3383800350687589,-8937,0.3481944871154348,0.21538048934809048,169208.92322493723,119308599898.40001,47173.638712902786,13203153754.76361,4620962045962131.0,38731.17319201816,18725.185756439594,4.543376557921991e-05,994550400.0,-8846,130899693899.57469,2000,221.48228207808037,True
1202460000.0,65439.74288,40661.71135,0.219143686,104.2614517,32783430.0,20370678.0,5.1025,2458000.5,1.223551141,204.4545519,258.4593966,1.80524301,2458208.42,217.2548101,29.172490629013847,0.0,98,0.1791046394847831,-6440,0.47541279600670155,0.21538048934809048,169208.92322493723,96022147091.2,52583.50667581973,12933317262.308363,4336733478105056.0,45163.88780586326,16058.148397295872,4.543376557921991e-05,986688000.0,-8937,130899693899.57469,1000,55.37057051952009,False
987318000.0,54600.81637,33926.82393,0.495537302,192.7640076,74131328.0,46063072.0,4.992,2458000.5,1.205977679,290.5683791,201.5142519,2.041783253,2457976.422,154.6535829,29.812458650294353,0.0,106,0.4109008903140735,-8930,0.6930522749749832,0.21075703218183078,170437.31745695087,55377746907.99999,69241.68217051313,12127234316.059547,3527955335742298.5,63707.0941438508,11549.996361275093,4.445846336083785e-05,1208217600.0,-6373,130899693899.57469,1000,55.37057051952009,False
987318000.0,53789.79801,28959.41622,0.161911322,62.98350525,24221590.0,15050598.0,6.599,2458000.5,1.223551141,32.61481696,28.16835413,1.590004662,2457902.648,117.9052364,29.172490629013847,0.0,105,0.13232901884891463,-8930,0.2994999626255915,0.21538048934809048,169208.92322493723,128221803952.00005,45504.49613886929,13280500265.045166,4703155417491523.0,36679.8412791958,19772.397788338367,4.543376557921991e-05,987292800.0,-8930,130899693899.57469,1000,55.37057051952009,False
1202460000.0,46968.24528,61346.79981,0.39888772,104.2614517,39879014.0,37078932.0,3.158,2458000.5,1.223551141,173.8952461,192.4201212,1.590004662,2457976.422,189.0511122,29.172490629013847,0.0,112,0.32600821218963666,-6440,0.2994999626255915,0.21538048934809048,169208.92322493723,128221803952.00005,45504.49613886929,13280500265.045166,4703155417491523.0,36679.8412791958,19772.397788338367,4.543376557921991e-05,987897600.0,-8923,130899693899.57469,20000,22148.22820780804,True
1202460000.0,59758.33639,37131.5063,0.387033264,150.5559387,39879014.0,35976988.0,5.463,2458000.5,1.12402966,37.43875183,192.4201212,1.185054018,2458034.581,331.8129907,33.13141937164373,0.0,112,0.34432655807320955,-6440,0.054290700834353355,0.18964431425950895,176540.9419133035,159025593179.2,40860.31770498067,14748569304.342224,4717739464558228.0,29666.542159927572,26611.184915631035,4.0004808901576735e-05,987897600.0,-8923,130899693899.57469,1000,55.37057051952009,False
1202460000.0,25886.45092,28959.41622,0.127253383,49.50156784,19036836.0,11828941.0,6.316,2458000.5,0.946335247,347.4327176,356.9643948,1.178970435,2457834.386,189.0511122,42.88833381470794,0.0,112,0.13446966432182356,-6440,0.24582745780365073,0.14650103532408287,192402.99006592488,106769528826.40002,49866.81011666015,17266105917.548676,4202162721415076.5,39357.32195884752,23825.298896584693,3.0903884173417626e-05,987897600.0,-8923,130899693899.57469,1000,55.37057051952009,False
1202460000.0,46968.24528,51461.60267,0.473671405,184.2581787,39879014.0,44030508.0,4.495,2458000.5,1.4144728,316.3131141,354.311721,2.151163943,2458217.127,233.0812911,23.470092314916418,0.0,203,0.33487487705666735,-6440,0.5208238313242927,0.26771029371649757,157375.46442262942,101396135887.2,51171.075958747555,11074278893.731192,4524498102590835.0,44621.99730790724,14059.35208816528,5.647255591569348e-05,995760000.0,-8832,130899693899.57469,20000,22148.22820780804,True
989305000.0,41219.24277,25612.03449,0.237211689,92.27534485,39879014.0,22050204.0,5.1025,2458000.5,1.016477554,211.875175,28.5582156,1.249233276,2458036.648,325.2346787,38.52654014191133,0.0,136,0.23336638184142333,-8907,0.22898264805166577,0.16308719350441708,185645.92832835554,117244786067.20001,47587.01701398692,16099943258.303719,4373608432566701.0,37303.223275616925,23402.635077639035,3.4402676589137655e-05,1210809600.0,-6343,130899693899.57469,1000,55.37057051952009,False
989305000.0,46968.24528,71030.95453,0.455448863,104.2614517,68134184.0,42336616.0,5.1025,2458000.5,2.046844392,313.6115311,169.7881665,1.590004662,2458419.837,218.8631145,13.482780289048083,0.0,128,0.22251269553274372,-8907,-0.22319221323591476,0.46601555261442257,130825.35180722388,374551144651.2,26624.3912631085,8203207232.676404,6214877930493776.0,16592.868608855453,26127.786079676058,9.83043609838563e-05,989280000.0,-8907,130899693899.57469,1000,55.37057051952009,True
989305000.0,46968.24528,28959.41622,0.265280586,96.4246521,37082064.0,24764642.0,5.1025,2458000.5,1.722848149,225.3733434,192.4201212,2.659884816,2457866.887,58.23481923,17.459676698515786,1.0,189,0.1539779266988666,-8907,0.5438881352044218,0.3598683650146688,142597.1431177777,117557397707.20003,47523.70258748932,9037721458.86392,4908549219194710.0,41754.49027393771,12335.555917665562,7.591298072050077e-05,994550400.0,-8846,130899693899.57469,1000,55.37057051952009,False
989305000.0,46968.24528,7865.179058,0.134382872,52.27493668,39879014.0,12491669.0,5.793,2458000.5,1.223551141,163.841225,267.558369,1.590004662,2457976.422,79.45367201,29.172490629013847,0.0,189,0.10983020447365183,-8907,0.2994999626255915,0.21538048934809048,169208.92322493723,128221803952.00005,45504.49613886929,13280500265.045166,4703155417491523.0,36679.8412791958,19772.397788338367,4.543376557921991e-05,994550400.0,-8846,130899693899.57469,3000,498.3351346756808,False
989910000.0,74051.26867,46012.57858,0.265280586,118.8586273,45709508.0,28402570.0,5.012,2458000.5,1.264507085,216.2994632,278.0125292,1.786291374,2458224.005,205.0793312,27.766733882558082,0.0,135,0.2097897189718,-8900,0.4126384859282935,0.22628463735615748,166446.12599126413,111111330281.6,48882.80037573011,12657392342.463146,4564728418446299.0,41082.47472942204,17081.69839577118,4.77339576994029e-05,989884800.0,-8900,130899693899.57469,1000,55.37057051952009,False
1202460000.0,58196.64564,36161.1324,0.39140653,152.2571411,58553584.0,36383512.0,5.1025,2458000.5,0.914356347,157.1965601,192.4201212,1.111358987,2457879.328,136.5941323,45.15787246543608,0.0,136,0.42806782200856747,-6440,0.21545499262553935,0.1391382047944962,195738.64745563306,107316114567.19998,49739.65641742685,17919792343.618465,4161234251535267.0,38775.48370361057,25028.579694657317,2.9350720665927767e-05,1210809600.0,-6343,130899693899.57469,1000,55.37057051952009,False
989910000.0,46968.24528,28959.41622,0.082755242,104.2614517,12380009.0,24764642.0,7.404,2458000.5,0.775643178,216.4820444,173.1568111,1.08666122,2458118.021,189.0511122,57.7981227333937,0.0,135,0.10669241262894212,-8900,0.40098082574768673,0.10870915887981575,212521.72700283877,69507920345.6,61804.21630882108,20672861647.36079,3595452010576887.5,51727.22752601369,22117.077228703405,2.2931819199636855e-05,989884800.0,-8900,130899693899.57469,1000,55.37057051952009,False
990515000.0,65280.98982,40563.06837,0.388671742,104.2614517,58144468.0,36129296.0,3.534,2458000.5,2.124227963,132.8228386,159.4420687,3.216415144,2457728.843,86.48163642,12.752784362919224,0.0,142,0.18297082458658886,-8893,0.514157237369914,0.49269125301365246,128420.32486670071,154393300987.2,41468.757670797044,7386060988.054831,5570830800596356.0,36082.07587360416,11577.539631425694,0.00010393150726005107,990489600.0,-8893,130899693899.57469,1000,55.37057051952009,False
1202460000.0,46968.24528,37533.64542,0.353135668,137.3697815,52828344.0,32826012.0,3.782,2458000.5,1.223551141,283.8580471,192.4201212,2.948877463,2458206.487,189.0511122,29.172490629013847,0.0,204,0.28861537222823774,-6440,1.4100974321268684,0.21538048934809048,169208.92322493723,-75065567077.59999,,16084308156.745926,,,,4.543376557921991e-05,1216684800.0,-6275,130899693899.57469,1000,55.37057051952009,False
990515000.0,46968.24528,22123.83253,0.437601302,170.2268982,65464224.0,40677584.0,5.1025,2458000.5,1.067897394,173.8952461,192.4201212,1.512832738,2457958.881,37.17060234,35.7776992054443,1.0,142,0.4097784154720018,-8893,0.41664615580099446,0.17561736631246183,181121.31458106925,93195122680.0,53375.094757286795,14978014927.612652,4186465718776177.5,44921.510894417304,18498.01092543751,3.7045872988918095e-05,990489600.0,-8893,130899693899.57469,3000,498.3351346756808,False
991984000.0,46968.24528,30934.9109,0.294887275,114.7111511,44114508.0,27411484.0,5.1025,2458000.5,1.080053998,212.9283887,325.2563177,1.584362854,2458176.803,205.190921,35.17535549322272,0.0,159,0.27303012214765215,-8876,0.4669292988441864,0.1786246427101547,180099.11990760887,86131473243.19995,55520.62078232665,14676576829.720177,4095489177579198.5,47549.275814837354,17279.037113811733,3.768024749191163e-05,991958400.0,-8876,130899693899.57469,1000,55.37057051952009,False
1202460000.0,46968.24528,28959.41622,0.461629312,179.5737915,39879014.0,42911124.0,4.992,2458000.5,1.205977679,290.5683791,201.5142519,1.590004662,2457792.691,154.6535829,29.812458650294353,0.0,189,0.3827842919802498,-6440,0.31843622787316916,0.21075703218183078,170437.31745695087,122963824121.60008,46467.20716274496,13444838920.207996,4639150885834982.0,37727.770089902886,19503.318213493185,4.445846336083785e-05,994550400.0,-8846,130899693899.57469,1000,55.37057051952009,False
991984000.0,24753.25933,15380.71272,0.496376278,193.0903778,74256832.0,46141056.0,4.907,2458000.5,1.223551141,173.8952461,192.4201212,1.518553605,2458000.149,0.225708237,29.172490629013847,0.0,190,0.4056849455383737,-8876,0.24110350120624827,0.21538048934809048,169208.92322493723,138910882079.2,43718.68763864902,13360168025.04847,4784013409701936.0,34439.44303063551,21058.656841233787,4.543376557921991e-05,1215475200.0,-6289,130899693899.57469,3000,498.3351346756808,False
1202460000.0,46968.24528,26955.51895,0.088036988,34.24638748,13170145.0,8183549.0,5.104,2458000.5,1.236144205,80.91237717,118.1528418,1.470119237,2458037.685,333.3336921,28.727841280576627,0.0,189,0.07121902739494701,-6440,0.18927810449105337,0.21871414722093138,168344.81951616184,149924508280.8,42082.24831326909,13284531317.414732,4865172929320856.0,32450.81798239863,22121.47736190323,4.6136989119914866e-05,994550400.0,-8846,130899693899.57469,1000,55.37057051952009,False
991984000.0,53568.51569,28959.41622,0.209527191,104.2614517,31344822.0,19476770.0,6.098,2458000.5,0.981450656,0.831786631,192.4201212,1.342165809,2457976.422,320.9033499,40.607288789014476,0.0,159,0.2134872392402782,-8876,0.367532642415392,0.1547304805259341,188929.6370118707,92862031248.80002,53470.735957949226,16417644068.77625,4105898353940254.5,44215.039222430445,20448.922501124518,3.263985703372472e-05,991958400.0,-8876,130899693899.57469,1000,55.37057051952009,False
992588000.0,85677.35682,53236.57763,0.331108814,104.2614517,49533172.0,30778486.0,5.679,2458000.5,0.985328202,88.64258598,42.82582408,1.766474565,2458091.014,268.7891452,40.36782296582553,0.0,166,0.33603911197093694,-8869,0.7927778393173404,0.1556483566750376,188557.52469982026,30545603114.400017,93231.11944948108,13430949243.559963,2696235628791204.5,88269.18947035378,10202.787965473075,3.283347981689951e-05,992563200.0,-8869,130899693899.57469,20000,22148.22820780804,True
992588000.0,70498.19779,43804.83851,0.265280586,184.1504822,70818816.0,44004772.0,6.885,2458000.5,0.853347803,173.8952461,336.5408534,1.048424088,2457976.422,98.6769153,50.08614269600298,0.0,166,0.3108704154008351,-8869,0.22860114517690966,0.1254475782915701,202614.85710651777,98477419092.8,51923.85425244102,19178346839.932938,4007689256067703.0,40696.5301587673,25552.032800055753,2.6462730592874683e-05,992563200.0,-8869,130899693899.57469,1000,55.37057051952009,False
992588000.0,46968.24528,23789.84549,0.160133681,62.29199982,39879014.0,14885355.0,4.441,2458000.5,1.490269799,289.7278185,192.4201212,2.145849024,2457976.422,317.4135378,21.702479166789754,0.0,166,0.10745281230784709,-8869,0.43990640180718027,0.28951463373799424,153321.0817726234,124869709870.40002,46111.22924380604,10690554326.776321,4885577827499873.0,39125.4038515067,15218.967147054957,6.107210565274151e-05,992563200.0,-8869,130899693899.57469,3000,498.3351346756808,False
992588000.0,14783.90385,9186.142922,0.22710994,88.34576416,39879014.0,24764642.0,5.1025,2458000.5,1.051069856,337.6349471,79.5304567,1.208948592,2458142.801,229.8440389,36.64032583177901,0.0,167,0.21607501985101168,-8869,0.15020765280133772,0.17148279019205753,182565.42584264447,133621391552.00003,44575.60600325942,15671575031.27415,4516961354594021.0,33804.17837391107,24975.083425609715,3.617369852784007e-05,1213488000.0,-6312,130899693899.57469,1000,55.37057051952009,False
992588000.0,46968.24528,44201.11582,0.415850196,104.2614517,39879014.0,24764642.0,5.1025,2458000.5,1.09920708,173.8952461,192.4201212,1.362972961,2457976.422,212.2624993,34.26000507912422,0.0,196,0.37831833834258055,-8869,0.2399601365376941,0.1833970921098358,178523.16036434556,124982003370.4,46090.50964105843,14873091853.750671,4535736910451961.0,36291.12022640356,22244.82646578323,3.8686979104046485e-05,995155200.0,-8839,130899693899.57469,1000,55.37057051952009,False
993193000.0,47192.76487,29323.74882,0.432318417,104.2614517,39879014.0,40186508.0,5.1025,2458000.5,1.641412627,96.00967403,158.1919171,2.137055215,2457976.422,272.9905346,18.775004229206452,0.0,203,0.2633819247449959,-8862,0.301960993748344,0.33465693165626265,146091.66541385156,171407197834.40002,39356.88553227912,9896905132.295916,5442942764761704.0,31754.458584756994,17024.972960785624,7.059471648686948e-05,995760000.0,-8832,130899693899.57469,1000,55.37057051952009,False
994576000.0,24543.24497,15250.21796,0.061480563,23.91593933,9197361.0,5714975.5,3.571,2458000.5,1.223551141,265.7495812,27.50704121,3.145263471,2457688.692,189.0511122,29.172490629013847,0.0,197,0.05024764469571117,-8846,1.5706023766439363,0.21538048934809048,169208.92322493723,-104444913874.40001,,15586852267.658611,,,,4.543376557921991e-05,1216080000.0,-6282,130899693899.57469,3000,498.3351346756808,True
994576000.0,72442.51326,45012.96053,0.435232427,104.2614517,65109844.0,40457384.0,5.803,2458000.5,1.043616937,316.2223523,192.4201212,1.343914127,2457865.146,125.1309106,37.03352231936668,0.0,189,0.4170423184690035,-8846,0.2877465661521743,0.16966210378249097,183216.15537737613,111200634151.19998,48863.16784363899,15590275209.775597,4360026065347043.5,39208.6438951301,21686.32554328466,3.578963105833113e-05,994550400.0,-8846,130899693899.57469,1000,55.37057051952009,False
994576000.0,149994.1263,93200.51696,0.455633245,177.241333,68161768.0,42353756.0,5.1025,2458000.5,1.70526901,196.3360095,192.4201212,3.097327248,2457829.503,75.68387128,17.7303516462632,1.0,197,0.26719141808599456,-8846,0.8163276467447209,0.35437454555526615,143330.2555370737,46856331491.200005,75275.05984753932,7438613758.636111,3361255237031151.0,71735.34781873442,7254.08775727605,7.475407860170366e-05,1216080000.0,-6282,130899693899.57469,1000,55.37057051952009,True
994576000.0,37660.33933,23400.67029,0.283585422,104.2614517,42423776.0,26360912.0,5.1025,2458000.5,0.907864593,173.8952461,7.392326564,1.590004662,2457968.757,36.16756329,45.643094435476954,0.0,190,0.31236532869169836,-8846,0.751367631538418,0.13765905631270833,196437.2228305561,33768388790.400024,88670.68868077634,15362545741.129198,2801973880400263.5,82976.23845165018,11779.696233248676,2.903869943511982e-05,1215475200.0,-6289,130899693899.57469,1000,55.37057051952009,False
994576000.0,67250.2329,41786.67944,0.479395418,186.4848175,71716536.0,44562588.0,5.1025,2458000.5,1.696364696,160.9186994,179.8823534,2.347101893,2457780.588,98.1010304,17.87013610448475,1.0,190,0.2826016240083318,-8846,0.38360689687449134,0.3516025435084815,143705.9374874607,156425873850.40002,41198.457527978106,9477041783.232674,5360198925743157.0,34266.70277622649,15265.722732252116,7.416933440523567e-05,1215475200.0,-6289,130899693899.57469,1000,55.37057051952009,False
994576000.0,46968.24528,39220.46149,0.44752014,174.0853271,66948060.0,41599596.0,6.288,2458000.5,1.223551141,206.9549893,311.7207968,1.1271327,2457976.422,225.1269282,29.172490629013847,0.0,189,0.3657551572664506,-8846,-0.07880213402538933,0.21538048934809048,169208.92322493723,197467449467.19998,36668.02281022541,13643557901.065746,4914105470027241.0,24885.648157639724,29143.23983009168,4.543376557921991e-05,994550400.0,-8846,130899693899.57469,1000,55.37057051952009,False
1202460000.0,90184.25909,56036.99144,0.373994214,104.2614517,55948736.0,34764932.0,4.214,2458000.5,1.573354171,55.92606293,144.3395454,2.410047963,2457826.443,86.92712167,20.006308198268542,0.0,196,0.23770503863239828,-6440,0.531789858521308,0.3140602076560716,149217.9527000967,110204392698.40002,49083.53107778703,9928402192.472105,4733902415484512.0,42955.659929454334,13129.91824628967,6.624990915192011e-05,995155200.0,-8839,130899693899.57469,20000,22148.22820780804,True
1202460000.0,54832.40714,34070.72543,0.184510953,71.77475739,27602444.0,17151364.0,5.1025,2458000.5,1.157034097,118.5841152,72.06262379,1.298689789,2457976.422,113.3827336,31.723965016659108,0.0,196,0.15946889852114704,-6440,0.12243000648579858,0.19805800768851298,174004.80704362624,151900609387.99997,41807.62463608658,14264897698.288841,4757509297143288.0,31319.88289126066,24487.397224707853,4.177964828496669e-05,995155200.0,-8839,130899693899.57469,1000,55.37057051952009,False
1202460000.0,74387.81003,46221.69229,0.486797411,189.3641968,39879014.0,45250648.0,5.1025,2458000.5,1.592186417,295.136939,354.9378971,1.902792588,2457976.422,26.80279799,19.65241047763449,0.0,197,0.30574146708098693,-6440,0.1950815354807791,0.31971575773517413,148332.8590627994,191724404801.59998,37213.160162853266,10308908894.21907,5515154976815055.0,28766.05606115842,19374.68615118927,6.744292778277762e-05,1216080000.0,-6282,130899693899.57469,1000,55.37057051952009,False
995180000.0,19161.36142,11906.12482,0.084189427,32.74968719,12594560.0,7825896.5,5.788,2458000.5,1.064432936,316.9235324,255.0255542,1.170242899,2458043.489,321.4180854,35.952512198473784,0.0,196,0.07909321870137997,-8839,0.09940500657337788,0.17476345665342166,181415.8270005701,143409996760.80005,43027.44302739294,15530170716.412619,4574976015178358.0,31901.374510238402,26132.51531107232,3.6865743714478735e-05,995155200.0,-8839,130899693899.57469,3000,498.3351346756808,False
995180000.0,65711.76121,40830.73296,0.174806709,104.2614517,26150712.0,16249299.0,5.1025,2458000.5,1.060265739,125.0490566,223.4688006,1.285528441,2457976.422,248.7830992,36.16467832479084,0.0,196,0.16487065701554277,-8839,0.21245872021900714,0.17373817764258864,181771.98965396147,124916454335.20003,46102.60089125443,15457803206.910791,4483978880264508.5,35895.82256499394,23315.7975362002,3.664946467094756e-05,995155200.0,-8839,130899693899.57469,1000,55.37057051952009,False
995180000.0,54832.45743,28959.41622,0.184510853,71.77472687,27602432.0,17151356.0,5.316,2458000.5,1.156999425,118.5788098,72.05834115,1.298660919,2457976.422,189.0511122,31.725391043584942,0.0,196,0.1594735909224847,-8839,0.12243869006244316,0.19804910516461807,174007.41424002644,151894554477.6,41808.45790788954,14265316528.932192,4757432879270508.0,31320.628284749273,24487.548254508925,4.1777770328495657e-05,995155200.0,-8839,130899693899.57469,1000,55.37057051952009,False
995785000.0,46968.24528,40193.38553,0.265280586,115.0967026,44262780.0,27503616.0,5.253,2458000.5,1.190023148,355.9423257,192.4201212,1.590004662,2458215.8,196.5385831,30.414003015464115,0.0,203,0.2229205259123245,-8832,0.33611238123579734,0.20658856724597802,171576.0322304902,118190228446.40005,47396.30277789145,13595962659.472326,4578598204820005.0,38739.227980225325,19248.75046271767,4.357914017193633e-05,995760000.0,-8832,130899693899.57469,1000,55.37057051952009,False
1202460000.0,96238.62038,59798.93609,0.350755027,136.4437103,39879014.0,32604718.0,5.1025,2458000.5,2.50089479,142.3615136,218.496288,4.116030352,2457976.422,16.06853047,9.983057345587392,1.0,204,0.14025181243230148,-6440,0.6458230743885074,0.6293848757622148,118355.00117677107,132509580508.79993,44762.2194092308,6002125008.556681,5380658961785752.0,40605.81084873651,8738.266872161015,0.00013276655184059938,1216684800.0,-6275,130899693899.57469,1000,55.37057051952009,True
1202460000.0,72533.75541,45069.65486,0.259770899,101.0508804,38861172.0,24147214.0,3.899,2458000.5,1.640219404,322.2235768,71.73407104,2.851402454,2457976.422,221.4635216,18.795495549484464,1.0,203,0.1583757016692384,-6440,0.7384274610130147,0.334292080282604,146144.7949655799,64183838558.39998,64316.50074581814,8610844413.672281,3848676283578556.5,59963.32363444889,9022.383252057749,7.051775235779616e-05,995760000.0,-8832,130899693899.57469,1000,55.37057051952009,False
1202460000.0,46968.24528,15218.86859,0.093615945,36.41660309,14004746.0,8702146.0,5.1025,2458000.5,1.135426905,124.6711589,93.25843623,1.590004662,2458147.468,240.2740178,32.63382099636701,0.0,204,0.08244999707841166,-6440,0.4003584510796843,0.19253599840113936,175652.66143450263,101855032540.80002,51055.67299906994,14123587861.818026,4351421043506529.0,42721.708834204954,18293.681619955223,4.0614799619945156e-05,1216684800.0,-6275,130899693899.57469,3000,498.3351346756808,False
1202460000.0,79899.43219,28959.41622,0.454370992,176.7503204,67972936.0,42236424.0,5.1025,2458000.5,1.225493591,110.0275647,291.2561634,1.601878217,2457976.422,269.3875846,29.103159000763057,0.0,203,0.3707657023560884,-6440,0.30712900399003396,0.21589358416434612,169074.76902743074,127026701164.00002,45718.05453382583,13248068505.660591,4694906946768935.0,36960.000564822156,19591.41930575085,4.5542001147224384e-05,995760000.0,-8832,130899693899.57469,1000,55.37057051952009,False
997254000.0,27390.97649,17019.68759,0.064381952,25.04457855,39879014.0,5984676.0,5.597,2458000.5,1.10386811,29.13247159,198.9835159,1.412977096,2457976.422,189.0511122,34.04324246459155,0.0,220,0.058323953212127855,-8815,0.2800234767177032,0.18456483144091637,178145.85892976646,118895964950.4,47255.427157933365,14751435828.972754,4494824908510829.0,37804.68841298308,21264.053841531895,3.893330965695096e-05,997228800.0,-8815,130899693899.57469,3000,498.3351346756808,False
997254000.0,67865.66705,42169.08628,0.45144275,175.6112366,67534872.0,41964224.0,5.1025,2458000.5,1.720906335,173.8952461,96.28732514,2.391178909,2457957.4,18.8167955,17.489236418917347,0.0,220,0.2623284840194397,-8815,0.3894881205141244,0.35926012758243336,142677.57139469052,157174810645.59998,41100.18515066929,9333832079.833857,5384422685627594.0,34257.54205467737,15052.044042398062,7.578467514836497e-05,997228800.0,-8815,130899693899.57469,1000,55.37057051952009,False
997254000.0,39608.12147,24610.94637,0.296374906,104.2614517,44337056.0,27549770.0,5.1025,2458000.5,1.074304111,173.8952461,72.98363797,1.590004662,2457844.06,138.4717494,35.458131155861224,0.0,220,0.27587617227315997,-8815,0.4800321861562716,0.17720012596154483,180580.43970201115,83567092576.00003,56366.05043254271,14716081780.803867,4052037722373298.0,48488.437224116366,17035.05297786852,3.737975063532117e-05,997228800.0,-8815,130899693899.57469,3000,498.3351346756808,False
997254000.0,23107.60642,28959.41622,0.334707403,104.2614517,50071516.0,31112998.0,6.633,2458000.5,0.889681872,35.18007778,222.2875478,1.073502118,2457920.31,94.18293084,47.04945381884139,0.0,220,0.3762102089902985,-8815,0.2066134556465368,0.13354427729113033,198434.39628040808,105596899249.60002,50142.92548224761,18430948325.625896,4112727340996719.0,38947.42525796558,25609.16504973403,2.817070110322576e-05,997228800.0,-8815,130899693899.57469,3000,498.3351346756808,False
997254000.0,74704.47213,28959.41622,0.398859096,155.156189,59668472.0,37076268.0,6.446,2458000.5,0.904569906,132.1133405,192.4201212,1.246986074,2458122.294,220.4697639,45.89268801035167,1.0,220,0.44093783504665923,-8815,0.378540304877222,0.13691037896412464,196794.63628887577,84098199204.79999,56187.78384914889,17785530909.09611,3923045414426408.5,46648.38785516464,21029.55770815978,2.8880768550790505e-05,997228800.0,-8815,130899693899.57469,1000,55.37057051952009,False
997254000.0,63505.91749,28959.41622,0.43520379,169.294281,65105560.0,40454720.0,5.1025,2458000.5,1.589584469,308.440675,42.72053405,1.897762692,2458014.375,189.0511122,19.700682970183845,0.0,220,0.27378462641484197,-8815,0.19387344869686202,0.31893235968970834,148454.210454639,191698374401.59998,37215.68663332002,10326822635.060385,5511992466283026.0,28753.464829783246,19414.8981758071,6.727767268812795e-05,997228800.0,-8815,130899693899.57469,1000,55.37057051952009,False
